,textDisplay,authorDisplayName,authorChannelUrl,likeCount,spam
187,Can someone give me ps5 for free please 😭😭😭😭😭😭😭😭😭,Student Abinash,http://www.youtube.com/channel/UC2I_DNPLjtOS37ZZcpTDH8A,0,1
188,Carl is best,Gang star gamer,http://www.youtube.com/channel/UChkeROH2Bx82T35rh88HUrQ,0,1
189,I am dog :/,zimer Channel,http://www.youtube.com/channel/UClJYvbj7ZqwM7L3V3FOFixg,1,0
190,Hey Mr. B’s come on,Saido Qobey,http://www.youtube.com/channel/UCAlDsBJC3u1Vqc0yAmS6mTQ,0,0
191,Con razón,luz divina polanco,http://www.youtube.com/channel/UCHVX23h9uVDzIYQtrBHqXoA,0,0
192,❤❤,علاوي تراب Allawi Trab,http://www.youtube.com/channel/UCLMpWkokWo_CdiiS2yHV9ag,1,1
193,ها علااوي,Mafla1 000,http://www.youtube.com/channel/UC7EY5B-Ut_17nLhd1ic5l1w,0,1
194,Mrbeast suena raro,Tabi😎,http://www.youtube.com/channel/UCQAdWd6lmNTjK6V78jeX3nw,0,1
195,MRBEAST​ TOP1 YOUTUBE​R SUB113M,mooti nprty,http://www.youtube.com/channel/UCJvp0k5DsbVphgI304jU1sw,0,1
196,"Mr beast. i subscribed on you long time. Where is my 10,000$. Troll",Чай,http://www.youtube.com/channel/UClub91r1kSvt6W9y5_f6Qtw,0,1
197,No exacto momento que o speed saiu alguém tirou a mão lá no fundo Mrbeast,Alves gamer,http://www.youtube.com/channel/UCeFVnfLDZrw8VdDDzgL_2OA,0,0
198,Plz buy our country 😍🇱🇰 &quot;Sri Lanka&quot;,Manura Liyanage,http://www.youtube.com/channel/UCUAZ4UF2a-LUu_aKfN0SOTA,1,1
199,Jů ár fakr,Jana Šálková,http://www.youtube.com/channel/UCKzYNvsB5cQfCvemDhCa9Nw,0,1
200,Yo W speed,Ronnie Miranda,http://www.youtube.com/channel/UClieLUQk4kVmBwWSg3LOf6g,0,1
201,Awoakwoakwk,Z,http://www.youtube.com/channel/UCq31gkLtrCDryJqtMS80Eaw,0,1
202,Can I get my wallet back or a jet lol I can keep cash in that,justin freeman,http://www.youtube.com/channel/UCBul01n5ohijk-ZIavldynA,0,1
203,"Я бы хотел увидеть его, но жалко что я в Беларуси",Лада,http://www.youtube.com/channel/UC5H66sLebscTAZi6y6P1Bcg,0,1
204,Keşke türkiyede olsan seni seviyorum,Efe Balkan,http://www.youtube.com/channel/UCVXJBCXC_-8vc0V3fL8mr6Q,1,1
205,HARRYYYYYY!!!!!,Meher Daruvala,http://www.youtube.com/channel/UCLD4hRyuZY5wLT8t5kTyKog,0,1
206,"ko ngờ luôn á,ah này nhiều người đăng kí kênh nhiều khủng",nam le,http://www.youtube.com/channel/UCQXXjo7C4xEaZeX8urxdCTw,1,1
207,😄,SpeedGuy,http://www.youtube.com/channel/UCWa-iVNuHS3wyGRczojD9kw,1,1
208,Para lazım paraaaaaaa,Recep Altun,http://www.youtube.com/channel/UCzYaiisxhns-UZIopkRWJhg,0,1
209,Он сделал переводы на 10 языков,Cnafsem=⁠_⁠=,http://www.youtube.com/channel/UCpYegg9q6msOkqgm9qgbsKg,0,0
210,YESSS,Flced,http://www.youtube.com/channel/UCxfP2gLxGkxpqzlYXqBxq0w,0,1
211,🇮🇩,Junet Pojokhp,http://www.youtube.com/channel/UCWiS7nZCMEehSxcYOljAXCg,0,1
212,spick turkis,Kaan Erdurucan,http://www.youtube.com/channel/UCAu6IHLXJxR4SKiMy4ShZOw,0,1
213,Ol lO<br>   l l<br>   U Việt Nam y,Trí Game FF 52,http://www.youtube.com/channel/UCopfDmBJT7CrXK0jmcDijkQ,0,0
214,Hi.,Roman Varona,http://www.youtube.com/channel/UCLcz1iy_S8VeZ0jbBrtiuDQ,0,1
215,Keep these challenges in India I will definitely win please sir.Because  I am student  from very poor family .,Renuka G,http://www.youtube.com/channel/UCMzMUty-R4DFXR-mnSB7MWA,0,1
216,Em ở 68 kiêng giang mong anh giúp đỡ,Khang Nguyen,http://www.youtube.com/channel/UCVx1NXD5Hff9phq9OZA00PA,0,0
217,HELLO IAM FROM INDONESIA SAY HAY PLZ 🥰,Anime lopers,http://www.youtube.com/channel/UCSR8vWnWmHrhVlqNxM6ItCQ,0,1
218,Yoooo quiero participar.en mrbeast Chileee,Darío Saavedra,http://www.youtube.com/channel/UC7eqcFns0frjDsn6-efbkMw,0,0
219,Qué juego harás en mi Chile????,Darío Saavedra,http://www.youtube.com/channel/UC7eqcFns0frjDsn6-efbkMw,0,0
220,😍😍😍😍😍😍🇲🇱,Issou Malle,http://www.youtube.com/channel/UClEFzAbr1Aez5jx_YfIcqJQ,0,1
221,You’re the best!!!,Steve,http://www.youtube.com/channel/UC16bYfXhcLPWj-3mSFbvfhA,0,1
222,I need your help mr beast sir,KARMA BELIEVER,http://www.youtube.com/channel/UCRJmDdBt-KQkxuyvsGiSWnA,0,1
223,Op pubg mobile,zoom ff,http://www.youtube.com/channel/UCzJKNsZxa12hpFgtz4nALXg,0,1
224,Mr Bean me dá r$ 200 para mim poder fazer meu som aqui do paredão da casa do meu pai,Júlio invenções,http://www.youtube.com/channel/UCCXdj_xe4PJUH7Gv0mcxMhQ,0,0
225,"Hello, I&#39;m Korean. You look very proud of making a donation. Go for it!",하준,http://www.youtube.com/channel/UC4t2Mys-8qvhfPfWs0ctCQQ,0,1
226,"<a href=""https://www.youtube.com/watch?v=kX3nB4PpJko&amp;t=0m05s"">0:05</a>",Abdull6u4,http://www.youtube.com/channel/UCmrqlbjTLvub7vdX8NtY4sw,0,1
227,they have ishowspeed OMG 😱,alphabetlore_F,http://www.youtube.com/channel/UCqmC6WBRJ-S8zyIkibPZ93Q,0,1
228,Mrb benim adım Berk erdem ogrenciyim ailemi kaybettim sevdiğimi para yüzünden kaybettim ve 150.000 bin TL kredi borcum var ben sizden bir şey istemiyorum bana sadece kredi borcumu kaoatmak için yardım etseniz yeter tşk ederim,Berk Erdem,http://www.youtube.com/channel/UCOHQi454dG5YADxA3D56_6g,1,1
229,"Best content creator and best youtuber I ever seen, and always waiting next one 🥂❤️",Harsha Nalin,http://www.youtube.com/channel/UCfaZ6J-gNflk6lTQtwaOOlA,2,1
230,WOW THATS CRAZY,Developer Ops,http://www.youtube.com/channel/UCN8daGxrxbJEnYlKvK_zwdw,0,1
231,But close doesn’t matter!!!!😂😂😂😂,Leo 47,http://www.youtube.com/channel/UCFIlcnWqOiOIcI6Qn7hQ3gQ,0,0
232,Mrbeast apakah kamu bisa beliin aku 2 iphone,Faisal Faisal,http://www.youtube.com/channel/UCRpz6bKu-XgIphcoh39udXA,0,1
233,Mrbeast apakah kamu bisa beliin aku 2 iphone,Faisal Faisal,http://www.youtube.com/channel/UCRpz6bKu-XgIphcoh39udXA,0,1
234,Is MrBeast 3 your channel,🏆Seekland120,http://www.youtube.com/channel/UCuel0IrIb55FQUeApAEsb-Q,0,0
235,Так он все равно не сможет сам летать т.к нужно разрешение,Samaraᵀᴹ,http://www.youtube.com/channel/UC7H4A_sEjFHgURPlkOFsRZQ,0,1
236,😍🙏🤩🤩❤️,ندوشة ونباتات زينة,http://www.youtube.com/channel/UCm708Xy795QANk8EA8vGkpg,0,1
237,Trời không có tiếng Việt :),kina OTP LHMN 💍💞,http://www.youtube.com/channel/UCAKnQCZSQfB3msMXmJqXkQQ,0,0
238,У меня сегодня день рожденья передай мне привет😀,Фернок Зажазибец,http://www.youtube.com/channel/UCYeuZ7M7N8N_heBLwjCgYAA,1,1
239,Don,Ferezer Getachew Fonze,http://www.youtube.com/channel/UCEjUKCqqOqoIG6VKtjZDfSw,0,1
240,I see someone pretending to be you,Hữu Anh Nguyễn,http://www.youtube.com/channel/UCAo7HBu46oURsyOXEY2WSnQ,0,1
241,do you play roboxxnox?,Hữu Anh Nguyễn,http://www.youtube.com/channel/UCAo7HBu46oURsyOXEY2WSnQ,0,1
242,Болел за IShowSpeed...,Эрик Гаспарян,http://www.youtube.com/channel/UCCwVEN5N7ITXtOm6vWp1OoQ,0,0
243,GOGY!!!!,lucy rose,http://www.youtube.com/channel/UCUmwEnWj4EYu9-6YlbAo6rA,0,1
244,Love you guys!! Your videos always make me happy! Thank you Mr. Beast!,Ken Strife,http://www.youtube.com/channel/UCVPCS2LMXpnGEAKo0HPzVBQ,0,1
245,"I’ve never been in one of your videos, and I’ve been subscribed for three years and how",G twins,http://www.youtube.com/channel/UC10fWvyukrHpe_-WMOuOQoQ,0,0
246,Can I please be in one of your videos?,G twins,http://www.youtube.com/channel/UC10fWvyukrHpe_-WMOuOQoQ,0,1
247,Hadi araba gordük jip gördük ama  uçak nedir ya çok iyisin,Elif sultan Özdemir,http://www.youtube.com/channel/UCd4ITDzB0buCMA-_zMqKwyw,0,1
248,Goergenotfound was there so guess hes found,Milana Gruzdzevičiūtė,http://www.youtube.com/channel/UCqQkxhZrNYeWVXwZgP5ZtFg,0,1
249,Mr beast first word on yt is alright Mr beast last word yet on yt is jet,Mohammad Arham,http://www.youtube.com/channel/UCcwc-FCbQaT5VAdE__kFOYw,0,1
250,Mrbeast puedes venir al país d laram Honduras venir a Atlántida la ceiba y venir Ami colonia plis quiero conocerte plis plis plis,Leyla Sanchez,http://www.youtube.com/channel/UCQcivdoeK5PqcG-cMOQ_wBQ,0,1
251,I love your channel Mr. Beast,Паша Королёвский,http://www.youtube.com/channel/UCb2nHufzSf7YlzEDktj44Sw,0,0
252,hello mr beast i&#39;m from indonesia,RATAKO•,http://www.youtube.com/channel/UC1XsR8SbkQIv7p1z2F6elIw,0,1
253,I&#39;m Russian,Паша Королёвский,http://www.youtube.com/channel/UCb2nHufzSf7YlzEDktj44Sw,0,0
254,Senhor Mr. Basta sou seu fã amo o seu canal um dia queria poder te conhecer!,Eliziane Maciel,http://www.youtube.com/channel/UCQWDDKstV1bpKHvhzYA07wg,0,1
255,"Thank you,bro",Паша Королёвский,http://www.youtube.com/channel/UCb2nHufzSf7YlzEDktj44Sw,0,1
256,Gokilllll .. indonesia❤🇮🇩,Gita Nunye,http://www.youtube.com/channel/UCFn5ND0oMdanTaPoWaVLqOA,0,1
257,ISHOWSPEED PLS WIN,Vvvvvvv,http://www.youtube.com/channel/UCBlIJyrD-4L4NBCdm-vh5bw,0,0
258,I didn&#39;t realise  this viedo  is in Southend UK!,The channel....,http://www.youtube.com/channel/UC4sANgPvq8pX0GB4R11wzJA,0,0
259,"You were this close , but close doesn&#39;t matter 💀💀😂😂",Tanishq Varshney,http://www.youtube.com/channel/UCfynH8aUXIQRZTbg-NQeiQg,0,0
260,"invite me to your challenge bro, I really need it😞",yuzhong,http://www.youtube.com/channel/UCXJYDEcAYO0HnMcFaNI3Vcw,0,1
261,MrBeast  You&#39;re my God I love you❤,Guys,http://www.youtube.com/channel/UCWi74g_0PjTphoWklZsNYdg,0,1
262,I showspeed is in there 🎉,Real tok the eh,http://www.youtube.com/channel/UCSa_lgkaLbrmyPA5iuxbcuA,0,1
263,"Next episode: last to take Hand of Eiffel Tower, win it&#39;s",Luky Václavík,http://www.youtube.com/channel/UCylEF9IJI-ETdXed5DdGCXw,0,0
264,ISHOWSPEED<br>LOL,NotKraks,http://www.youtube.com/channel/UCHtZR3iWUePlCT0vkevf3Wg,0,0
265,Sao ko dịch tiếng việt nữa,Phat Nguyen,http://www.youtube.com/channel/UCkYgEBGDdLF1512FfAoOQMA,0,1
266,Оригинальный ак биста выкладывает видео на русском? Я чет не понимаю рофла,Br_ V,http://www.youtube.com/channel/UCkNV5bReC43E_O6SyXY3AIA,0,0
267,"👉Mr Beast Kan you give me some👈 please answer me, I hope you will notice. Thank you",amploy brothers vlog.,http://www.youtube.com/channel/UCTQ4L6lvTilncs4-fZIXCfw,0,1
268,Can I speak Thai please? from Thai people,3.4_04_ชินวุฒิ เสือสีนาค,http://www.youtube.com/channel/UCx3Y9EU2MzoAHHNE3C0LOnQ,0,1
269,Помоги пж штуку баксов можешь скинуть я твой подписчик везде,Алыбек Асанбеков,http://www.youtube.com/channel/UCF5eTJ7wzd4w_ZGrFBDEoBA,0,1
270,💕💕💕💕💕💕💕💘💘💘💘,Xin drik,http://www.youtube.com/channel/UCm5szvbWqRSAJ3A3nTWs6zA,0,1
271,128,GILANG PRASETYO,http://www.youtube.com/channel/UCxEfRChP0RZVg5YHG9JtClQ,0,1
272,GO          thailand  เยี่ยม,ปั๊ปซ่า,http://www.youtube.com/channel/UCvMohuChJax9ZjqqnGGk3PA,0,1
273,Hello mr beast ❤ how are you?<br>Mr beast one iPhone 12 Pro gift me❤😊,Spider-Man YT,http://www.youtube.com/channel/UC0slhJcGyD5hrAj0sk1kkDQ,0,1
274,Karl???.???,Elir evolution of game,http://www.youtube.com/channel/UCvvv3kLqSl3hwZDak5NT-Jw,1,1
275,"Mr. Bast , do you really speak Russian or is it a voice - over ???",Егор,http://www.youtube.com/channel/UCjneWAmkrQB9KvVAIIRrnMg,0,0
276,"Can I have a couple of hundred of dollars, please? 😞",William James Ducusin,http://www.youtube.com/channel/UC06fA8xviUuvnECmIB3jVdw,0,1
277,A jet,lighty vampire,http://www.youtube.com/channel/UCHlwd7UInBkCc9QjyYzkDUw,1,1
278,ishowspeed please win,ariunzaya bayanbat,http://www.youtube.com/channel/UCELth6c6dNhF5JuBTpVD1mA,0,0
279,PDRさんの動画からきたけど<br>内容めっちゃ面白いな🤣<br>みんながつい手を離しちゃうのうける😂！,もへもへ,http://www.youtube.com/channel/UCbzi0UZFQcKd5OKlpKv27pw,1,1
280,You n,lighty vampire,http://www.youtube.com/channel/UCHlwd7UInBkCc9QjyYzkDUw,0,1
281,hello mr.beast if possible can you buy me a laptop to make money online I really need,Felix.H.T YT,http://www.youtube.com/channel/UCoMhDQJxscOmd_CxvxgopVA,0,1
282,hello mr.beast if possible can you buy me a laptop to make money online I really need,Felix.H.T YT,http://www.youtube.com/channel/UCoMhDQJxscOmd_CxvxgopVA,0,1
283,I already subscribe Mr.Beast,Berkat Anugerah,http://www.youtube.com/channel/UCa92FQiXaEFsOSZtRh9hW8A,1,0
284,Satu² nya youtuber luar negeri yg mengunakan dub Indonesia yg ku ketahui,HABIL THE INDO ELIT indonesia,http://www.youtube.com/channel/UC52mxCyy7TGLWxYCPfJghTw,0,1
285,Mama,GIN0,http://www.youtube.com/channel/UC-_bsYmKFK_jueGUtQOFTAg,0,1
286,เคครับ,Cat,http://www.youtube.com/channel/UCS_n6qu-K7WO1v0kBXMXeHQ,0,1
287,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
288,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
289,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
290,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
291,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
292,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
293,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
294,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
295,TR32 0001 0000 0292 0108 0850 01,Smileyteam “Fourteam”,http://www.youtube.com/channel/UCp_aRSJYcx65cVnLIuzBCFA,0,1
296,GTA6,Bv Hgg,http://www.youtube.com/channel/UCBt7C5P2pXYMauAI6oWi-9g,0,1
297,",  GT A",Bv Hgg,http://www.youtube.com/channel/UCBt7C5P2pXYMauAI6oWi-9g,0,1
298,SEEK,Seek,http://www.youtube.com/channel/UC0q1LfXXpRgiwv5Uj7xDx9Q,0,1
299,Mrbeast can i pls be in the next vid,miniM.J.b,http://www.youtube.com/channel/UCcgroijzIKfRq5q91BmxcpA,0,1
300,Seek,Seek,http://www.youtube.com/channel/UC0q1LfXXpRgiwv5Uj7xDx9Q,0,1
301,The private jets look cool,Seek,http://www.youtube.com/channel/UC0q1LfXXpRgiwv5Uj7xDx9Q,0,0
302,I here you Mr beast,Yenizaytofi,http://www.youtube.com/channel/UCskde4ODLBFboE0HQIaNWGg,0,1
303,Hai i m indo,Bagus Fian,http://www.youtube.com/channel/UC08iMEfkb3CYV_yxibuQH_A,0,0
304,MrBeast hopefully you see this but your chocolate will be way way way way way better if you had Caramel in your chocolate bars😅,Renae GOLTZ-JONES,http://www.youtube.com/channel/UCLLLq-nib5lwm_yCWzP6A0w,0,1
305,no,Yenizaytofi,http://www.youtube.com/channel/UCskde4ODLBFboE0HQIaNWGg,0,0
306,Im subscribed,[CONTENT DELETED],http://www.youtube.com/channel/UCvse-m8sVkeqVyP44xTRxrg,1,0
307,no,Yenizaytofi,http://www.youtube.com/channel/UCskde4ODLBFboE0HQIaNWGg,0,0
308,I show speed I love you❤😘,Yenizaytofi,http://www.youtube.com/channel/UCskde4ODLBFboE0HQIaNWGg,0,1
309,Devam keeee hellal ne.beast TURKİSH 🇹🇷🇹🇷🇹🇷,Trabzonsporlu2.0,http://www.youtube.com/channel/UCaDIbbHoKDVgj5wnqJ4ZFcA,0,1
310,Woww,aleroyyan,http://www.youtube.com/channel/UCZbu7bIK3cNOgCf-BrIBgaA,0,1
311,"Last to take hand off USA, keeps it!!",Karl Roulette Official,http://www.youtube.com/channel/UClBnunZVm5ntyYrjiUpUsVA,0,0
312,Я тоже этого не понимаю,Yarsan,http://www.youtube.com/channel/UCS2M3178mybiCKLapcE9tjQ,0,0
313,I want shout out,abacus fact,http://www.youtube.com/channel/UC-AEUK8Dnqjaw7ui0uRk1UQ,0,0
314,Mds o ishow speed,Davi luccas Dias dutra,http://www.youtube.com/channel/UCV9dvvviPOFC3cc1vK0p7bQ,0,1
315,So happy speed got out early,Tobin Seidel,http://www.youtube.com/channel/UCgdk0m_ZLMvfTghqf6s0kxQ,0,1
316,PLEASE 🙏 CAN I HAVE THE 10 MILLON 0LAY BUTTON PLEASE MR BEAST,Drawingwithmonkey,http://www.youtube.com/channel/UCl54XlRhkN8OWn_-JUeC_7w,0,1
317,I love you MrBeast❤️,นนทกานต์ หวินทะวงษ์,http://www.youtube.com/channel/UCbQcfSsoSs1BT2n4pMtFtHA,0,1
318,Это официальный канал биста? Почему озвучка на русском?,Eva01,http://www.youtube.com/channel/UCke-zW7LPucm6re-en2zMmw,1,0
319,Hello Mr. Beast once around the world in Indonesia I also want a lambo,raja segala buaya,http://www.youtube.com/channel/UC98EHIXGi9aOHDCAEuH8Drg,0,0
320,I have followed and subscribed to you everywhere,Our Arts And much more,http://www.youtube.com/channel/UCzOZqwbJjSo0cumr6idhviA,0,0
321,тем временем гари который в конце орал что он выбил,человек очень крутой,http://www.youtube.com/channel/UCCE64Zn-QTEETguFVabLe3w,0,0
322,Lol his vids are the best,GłitçhTråp,http://www.youtube.com/channel/UCT_jKVoAwF1aaPon9Q3NeJQ,0,0
323,không nói tiếng việt ạ,Nguyễn Ngọc Thảo Ái TV,http://www.youtube.com/channel/UCLMlsEybIci2GJnOX1mWkrg,0,0
324,So Cool 😎,LinLin Gaming,http://www.youtube.com/channel/UCZACZdjJp4J0axKWHGwtm1A,0,0
325,انا من العراق تحديد بالزبير  يم سيد أحمد  ارجوك اعطني ايفون برو ١٣,رضاوي رضاوي,http://www.youtube.com/channel/UC1GDs6gf9wL-6ifs4a7UMHw,1,1
326,and Mr. Beast,dfairy22,http://www.youtube.com/channel/UC0bf8cIpBCnH1h8NlxsS88A,0,1
327,โครตดี,มานิต โคกเขา,http://www.youtube.com/channel/UCg3G9FOn4wIo1JZy-ZdE7kg,0,1
328,i love karl,Qõshiqlar olami,http://www.youtube.com/channel/UCUM2gwDJ1aLZLAK_gkOG23A,0,1
329,And Jimmy,Qõshiqlar olami,http://www.youtube.com/channel/UCUM2gwDJ1aLZLAK_gkOG23A,0,1
330,i  love  chris,Qõshiqlar olami,http://www.youtube.com/channel/UCUM2gwDJ1aLZLAK_gkOG23A,1,1
331,Tumben bahasa indo,Godfather,http://www.youtube.com/channel/UCNMDhrG6wlWWogcZi2J31nA,0,1
332,C&#39;est tellement marrant de les voirs galéré 🤣 En vrai respect à eu car ils sont pris des heures et des heures à coller leur mains sur le jet 😅,Regarde ma bannière,http://www.youtube.com/channel/UC66NFUXFBPNa0t7K3GfHQhQ,2,0
333,please turkish voice,Kalan Bey,http://www.youtube.com/channel/UCCBFlIpbeh5VXVcXsu1TFwQ,0,0
334,Give me 1000$ 😁,SPARK OF NATURE,http://www.youtube.com/channel/UCq2m52DK40fmUUhES-XB39A,0,0
335,You beat Pewdiepie,Eason3358,http://www.youtube.com/channel/UCadadHNijvEdwD9wbDNNBQw,0,0
336,مستر بيست مبروك عى ١٠٠مليون مشترك إن شاءلله توسل الى 999مليار ليش ما تجي الى العراق انت دقول الي يشترك يربك ١٠الاف انسحك طب الى دين السلام الله رح يوفقك ويسعدك ويفرح رح توصل 1مليار فكر باعذب جهنم الله يفقك,مالك اليوتيوب,http://www.youtube.com/channel/UCq6wigrtUd74s8_7y5Cxv3g,0,0
337,You got a jet what,Eason3358,http://www.youtube.com/channel/UCadadHNijvEdwD9wbDNNBQw,0,1
338,Chelanges in Ohio💀,Herty1ne Clash of clans,http://www.youtube.com/channel/UCir56qHKT89EDVivQEWwvpw,0,1
339,the plot twist tho,Flaming bacon,http://www.youtube.com/channel/UCYDLYVrR2F3-3wYhbNLWQrQ,0,1
340,can u visit Vietnam?,Phuc Pham,http://www.youtube.com/channel/UCIMPOv5N7AqNOCcW8686Clw,0,1
341,Perfekkkkkkkkkk,yan munawardi,http://www.youtube.com/channel/UCyblprVmmpl2AIv9-6GX6mw,0,1
342,hi sir hope you go here in the phil. thank you.,Gabriel Jimenez,http://www.youtube.com/channel/UCUFN0LghPAUQqPbj6Ae1mag,0,1
343,Mr. Beast plzz help me money problem,Rihyan creations,http://www.youtube.com/channel/UChL_Z25VCMPqFy8kpvMWjMw,0,0
344,Mr. Beast plzz help mee plzzz 🙏🙏,Rihyan creations,http://www.youtube.com/channel/UChL_Z25VCMPqFy8kpvMWjMw,0,0
345,Dekat the grand mulia,Adib Orfan,http://www.youtube.com/channel/UCvkA-ZfamD1k94W6uiejDgg,0,1
346,Я тут один русский,Святозавр Печурин,http://www.youtube.com/channel/UCYO_IR_vwldmzyr4TFolYww,0,1
347,IShowSpeed? ahahahaha,Артур Брониев,http://www.youtube.com/channel/UCqwGxgSCuFGoFUcFbEMh7ow,1,1
348,yowza,Baducas,http://www.youtube.com/channel/UCXZEwQU1JUc54SrEgFL7XCQ,0,1
349,да,Сундук с играми чееек!,http://www.youtube.com/channel/UCFBNIxW3GjsxK9H3GteL5SA,0,1
350,"Hey MrBeast, can you launch your mrbeast burger and feastables in Pakistan? Please I am your fan 🥺",Troll shorts,http://www.youtube.com/channel/UCsfzAKuHu-2r2iORhWJAdHA,0,1
351,but iam confused],Muslim Gamer MAFIA,http://www.youtube.com/channel/UCKlvkuMzsYfWL7xZfVlCzmQ,1,1
352,Kampung aku dekat bukit berangan,Adib Orfan,http://www.youtube.com/channel/UCvkA-ZfamD1k94W6uiejDgg,0,1
353,soory iam joking,Muslim Gamer MAFIA,http://www.youtube.com/channel/UCKlvkuMzsYfWL7xZfVlCzmQ,0,1
